mode,scenario,provider,model,idx,latency_ms,status,retries,completion_tokens,prompt_tokens,error
direct,shared_prefix,groq,llama-3.1-8b-instant,56,4845.181500015315,200,2,41,71,
direct,shared_prefix,groq,llama-3.1-8b-instant,57,6978.326875017956,200,3,44,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,58,6872.385291964747,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,59,7042.267292039469,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,60,6926.26791697694,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,61,6921.544416982215,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,62,7096.1203330080025,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,63,6759.198417013977,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,64,7071.547208004631,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,65,7326.018624997232,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,66,6939.12429199554,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,67,6928.578249993734,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,68,7260.022790986113,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,69,7057.479625043925,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,70,7541.558667027857,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,71,6958.294749958441,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,72,2348.7402080208994,200,1,41,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,73,7065.673707984388,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,74,7327.372583968099,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,75,6895.977708976716,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,76,7001.38045795029,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,77,6606.021374987904,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,78,7546.733500028495,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,79,7125.636624987237,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,80,7192.180083016865,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,81,7542.165707971435,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,82,2491.913458041381,200,1,35,74,
direct,shared_prefix,groq,llama-3.1-8b-instant,83,7471.637082984671,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,84,7183.903958008159,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,85,7220.263833994977,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,86,2383.5264579975046,200,1,33,71,
direct,shared_prefix,groq,llama-3.1-8b-instant,87,4642.965292034205,200,2,45,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,88,7250.73141703615,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,89,7392.7220000186935,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,90,6869.415458000731,200,3,8,70,
direct,shared_prefix,groq,llama-3.1-8b-instant,91,6747.134374978486,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,92,7122.601457987912,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,93,7244.3740410381,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,94,7288.376457989216,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,95,7432.6092500123195,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,96,7058.116875006817,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,97,7086.877583002206,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,98,2798.794500005897,200,1,48,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,99,7373.8659170339815,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,100,7374.253416957799,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,101,7281.537499977276,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,102,6915.220249968115,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,103,7232.133999990765,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,104,6863.779416948091,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,105,2335.1700420025736,200,1,8,70,
direct,shared_prefix,groq,llama-3.1-8b-instant,106,4563.749416964129,200,2,30,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,107,6698.94212501822,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,108,7014.666458999272,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,109,7429.444624984171,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,110,6600.356707989704,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,111,7119.7948330082,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,112,6684.625583002344,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,113,6971.268415974919,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,114,7139.492542017251,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,115,7040.57112504961,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,116,7181.789832946379,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,117,6862.108834029641,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,118,7479.842208034825,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,119,2504.7778339940123,200,1,42,68,
direct,shared_prefix,groq,llama-3.1-8b-instant,120,7344.041291973554,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,121,6806.560583005194,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,122,4738.168625044636,200,2,46,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,123,2465.6914160004817,200,1,60,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,124,7130.201417021453,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,125,7301.717875001486,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,126,6825.869457970839,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,127,6828.045666974504,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,128,7477.278832986485,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,129,6981.609041977208,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,130,7503.872958011925,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,131,4681.058624992147,200,2,44,71,
direct,shared_prefix,groq,llama-3.1-8b-instant,132,7139.973166980781,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,133,6902.127416979056,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,134,7023.968541005161,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,135,7417.90675005177,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,136,4785.74037499493,200,2,18,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,137,7012.172291986644,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,138,6838.153707969468,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,139,4672.512750024907,200,2,14,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,140,6861.8788329767995,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,141,7008.601332956459,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,142,6802.208750043064,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,143,7244.299333018716,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,144,7095.250416023191,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,145,7018.802415987011,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,146,4709.11504200194,200,2,30,71,
direct,shared_prefix,groq,llama-3.1-8b-instant,147,6884.822333988268,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,148,7403.516999969725,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,149,6767.4629999673925,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,150,7408.934624982066,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,151,6630.42633398436,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,152,4695.835791004356,200,2,47,72,
direct,shared_prefix,groq,llama-3.1-8b-instant,153,7280.1277919788845,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,154,7001.766540983226,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,155,4465.875792026054,200,2,28,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,156,7215.901833958924,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,157,7135.3063340066,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,158,7109.391875041183,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,159,6995.193584007211,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,160,7569.12800000282,200,3,50,69,
direct,shared_prefix,groq,llama-3.1-8b-instant,161,5041.043083008844,200,2,28,71,
direct,shared_prefix,groq,llama-3.1-8b-instant,162,7169.612458033953,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,163,6953.537833003793,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,164,7190.244500001427,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,165,7129.139875003602,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
direct,shared_prefix,groq,llama-3.1-8b-instant,166,7096.985834010411,429,4,0,0,"{""error"":{""message"":""Rate limit reached for model `llama-3.1-8b-instant` in organization `org_01krpfc9zaey7s33akzaqa9ma2` service tier `on_demand` on requests per minute (RPM): Limit 30, Used 30, Requ"
